filename,#CodeChurnInFile,MaxSizeCodeChurn,AvgSizeCodeChurn,#Commits,#Contributors,#MinorContributors,#ContibutorExperience,#Hunks,#LinesAdded,MaxLinesAdded,AvgLinesAdded,#LinesRemoved,MaxLinesRemoved,AvgLinesRemoved,vulnerable
docs\manual\developer\request.xml,-2,0,0,5,2.0,0.0,92.5,2.0,19,9,4,21,9,4,1
docs\manual\glossary.xml,7,8,1,5,5.0,1.0,61.22,1.0,28,15,6,21,15,4,1
docs\manual\handler.xml.es,0,0,0,5,4.0,0.0,40.0,1.0,5,1,1,5,1,1,1
docs\manual\handler.xml.ja,0,0,0,6,5.0,0.0,72.22,1.0,18,13,3,18,13,3,1
docs\manual\handler.xml.ko,0,0,0,5,4.0,0.0,40.0,1.0,5,1,1,5,1,1,1
docs\manual\handler.xml.tr,0,0,0,6,5.0,0.0,33.33,1.0,6,1,1,6,1,1,1
docs\manual\handler.xml.zh-cn,128,128,21,6,4.0,3.0,94.2,1.0,133,128,22,5,1,1,1
docs\manual\howto\cgi.xml.ja,-2,0,0,13,6.0,2.0,61.54,1.0,25,13,2,27,15,2,1
docs\manual\howto\cgi.xml.ko,0,0,0,13,6.0,0.0,23.08,1.0,13,1,1,13,1,1,1
docs\manual\howto\ssi.xml,-8,12,-1,13,6.0,3.0,75.0,1.0,62,19,5,70,26,5,1
docs\manual\mod\mod_access_compat.xml.ja,0,0,0,8,7.0,0.0,25.0,1.0,8,1,1,8,1,1,1
docs\manual\mod\mod_alias.xml.ja,0,0,0,16,8.0,0.0,37.5,1.0,16,1,1,16,1,1,1
docs\manual\mod\mod_alias.xml.ko,0,0,0,16,8.0,0.0,37.5,1.0,16,1,1,16,1,1,1
docs\manual\mod\mod_alias.xml.tr,81,81,5,17,9.0,7.0,82.12,1.0,130,114,8,49,33,3,1
docs\manual\mod\mod_auth_digest.xml,-32,9,-3,11,7.0,2.0,34.46,2.0,58,19,5,90,49,8,1
docs\manual\mod\mod_authn_anon.xml,-2,2,0,7,5.0,2.0,66.67,1.0,23,16,3,25,16,4,1
docs\manual\mod\mod_authz_core.xml,165,102,7,25,10.0,4.0,33.15,1.0,446,107,18,281,132,11,1
docs\manual\mod\mod_autoindex.xml.ja,0,0,0,21,8.0,2.0,19.05,1.0,21,1,1,21,1,1,1
docs\manual\mod\mod_autoindex.xml.ko,8,8,0,23,8.0,2.0,34.62,1.0,30,8,1,22,1,1,1
docs\manual\mod\mod_autoindex.xml.tr,107,107,5,22,9.0,8.0,87.08,1.0,216,195,10,109,88,5,1
docs\manual\mod\mod_cgid.xml,32,27,8,4,4.0,1.0,64.29,2.0,37,27,9,5,4,1,1
docs\manual\mod\mod_dbd.xml,21,15,3,7,4.0,1.0,71.11,1.0,33,15,5,12,4,2,1
docs\manual\mod\mod_dir.xml.ja,7,7,0,22,9.0,3.0,26.53,1.0,28,7,1,21,1,1,1
docs\manual\mod\mod_dir.xml.ko,7,7,0,22,9.0,3.0,26.53,1.0,28,7,1,21,1,1,1
docs\manual\mod\mod_dir.xml.tr,47,48,2,24,10.0,6.0,53.66,1.0,85,57,4,38,9,2,1
docs\manual\mod\mod_env.xml,13,6,2,7,5.0,1.0,54.24,2.0,36,16,5,23,11,3,1
docs\manual\mod\mod_ext_filter.xml.ja,0,0,0,7,5.0,0.0,28.57,1.0,7,1,1,7,1,1,1
docs\manual\mod\mod_ext_filter.xml.ko,0,0,0,7,5.0,0.0,28.57,1.0,7,1,1,7,1,1,1
docs\manual\mod\mod_firehose.xml,283,268,47,6,4.0,3.0,94.17,1.5,296,268,49,13,10,2,1
docs\manual\mod\mod_headers.xml,101,19,3,31,12.0,6.0,46.15,2.0,265,26,9,164,25,5,1
docs\manual\mod\mod_heartbeat.xml,44,45,6,8,6.0,2.0,61.61,2.0,78,51,10,34,11,4,1
docs\manual\mod\mod_heartmonitor.xml,47,35,7,7,6.0,3.0,52.38,2.0,76,45,11,29,10,4,1
docs\manual\mod\mod_include.xml,132,48,6,22,10.0,5.0,40.56,2.0,315,80,14,183,40,8,1
docs\manual\mod\mod_lbmethod_heartbeat.xml,10,10,2,4,4.0,0.0,71.43,1.0,19,15,5,9,5,2,1
docs\manual\mod\mod_log_forensic.xml,2,4,0,4,4.0,0.0,40.0,1.0,6,4,2,4,2,1,1
docs\manual\mod\mod_proxy_ajp.xml.ja,0,0,0,12,6.0,0.0,33.33,1.0,12,1,1,12,1,1,1
docs\manual\mod\mod_sed.xml,-4,0,-1,4,3.0,0.0,62.86,2.0,33,20,8,37,24,9,1
docs\manual\mod\mod_session.xml,84,65,14,6,5.0,2.0,35.0,4.5,152,71,25,68,30,11,1
docs\manual\mod\mod_setenvif.xml,39,43,3,13,7.0,2.0,39.3,3.0,120,43,9,81,39,6,1
docs\manual\mod\mod_slotmem_plain.xml,3,3,1,4,3.0,0.0,73.33,1.5,9,5,2,6,2,2,1
docs\manual\mod\mod_socache_dbm.xml,50,47,10,5,4.0,2.0,83.93,1.0,53,47,11,3,1,1,1
docs\manual\mod\mod_socache_memcache.xml,55,44,8,7,6.0,2.0,58.67,1.0,65,44,9,10,4,1,1
docs\manual\mod\mod_socache_shmcb.xml,50,47,10,5,4.0,2.0,83.93,1.0,53,47,11,3,1,1,1
docs\manual\mod\mod_ssl_ct.xml,536,299,49,11,3.0,2.0,93.2,2.0,606,299,55,70,16,6,1
docs\manual\mod\mod_status.xml.ja,0,0,0,10,5.0,0.0,30.0,1.0,10,1,1,10,1,1,1
docs\manual\mod\mod_status.xml.ko,0,0,0,10,5.0,0.0,30.0,1.0,10,1,1,10,1,1,1
docs\manual\mod\mod_status.xml.tr,-23,0,-2,11,6.0,5.0,84.25,1.0,52,42,5,75,65,7,1
docs\manual\mod\mod_vhost_alias.xml.tr,0,0,0,9,4.0,1.0,72.0,1.0,25,11,3,25,11,3,1
docs\manual\mod\mod_watchdog.xml,60,60,15,4,3.0,0.0,71.43,1.0,72,60,18,12,10,3,1
docs\manual\mod\mpm_common.xml,70,38,3,27,11.0,5.0,25.44,1.0,204,38,8,134,29,5,1
docs\manual\mod\mpm_winnt.xml,65,34,8,8,5.0,1.0,63.44,1.0,79,34,10,14,5,2,1
docs\manual\new_features_2_4.xml,277,39,8,34,9.0,5.0,50.64,1.5,411,61,12,134,59,4,1
docs\manual\platform\rpm.xml,214,200,43,5,3.0,2.0,97.77,1.0,219,200,44,5,2,1,1
docs\manual\platform\win_compiling.xml,64,35,8,8,6.0,2.0,31.34,1.0,99,37,12,35,21,4,1
docs\manual\platform\windows.xml.ko,0,0,0,23,10.0,3.0,21.74,1.0,23,1,1,23,1,1,1
docs\manual\programs\configure.xml,-315,12,-32,10,8.0,6.0,88.62,1.0,49,23,5,364,341,36,1
docs\manual\programs\htdigest.xml,3,3,2,2,2.0,0.0,71.43,1.0,5,4,2,2,1,1,1
docs\manual\programs\httxt2dbm.xml,1,2,0,5,5.0,0.0,55.56,1.0,14,7,3,13,8,3,1
docs\manual\rewrite\index.xml.tr,-13,0,-2,6,6.0,5.0,91.15,1.0,50,45,8,63,58,10,1
docs\manual\rewrite\index.xml.zh-cn,71,71,18,4,4.0,3.0,92.21,1.0,74,71,18,3,1,1,1
docs\manual\sections.xml.ja,0,0,0,20,9.0,0.0,30.0,1.0,20,1,1,20,1,1,1
docs\manual\sections.xml.ko,0,0,0,20,9.0,0.0,30.0,1.0,20,1,1,20,1,1,1
docs\manual\sections.xml.tr,83,83,4,21,10.0,9.0,96.19,1.0,567,547,27,484,464,23,1
docs\manual\suexec.xml.ja,0,0,0,6,4.0,0.0,33.33,1.0,6,1,1,6,1,1,1
docs\manual\suexec.xml.ko,0,0,0,6,4.0,0.0,33.33,1.0,6,1,1,6,1,1,1
docs\manual\suexec.xml.tr,0,0,0,7,5.0,4.0,86.67,1.0,45,39,6,45,39,6,1
docs\manual\urlmapping.xml.ja,0,0,0,12,5.0,0.0,41.67,1.0,12,1,1,12,1,1,1
docs\manual\urlmapping.xml.ko,0,0,0,12,5.0,0.0,41.67,1.0,12,1,1,12,1,1,1
docs\manual\urlmapping.xml.tr,41,41,3,13,6.0,2.0,70.09,1.0,74,58,6,33,17,3,1
docs\manual\vhosts\details.xml,-78,21,-11,7,6.0,4.0,58.73,3.0,190,145,27,268,129,38,1
docs\manual\vhosts\examples.xml.ja,0,0,0,12,6.0,0.0,25.0,1.0,12,1,1,12,1,1,1
docs\manual\vhosts\examples.xml.ko,0,0,0,12,6.0,0.0,25.0,1.0,12,1,1,12,1,1,1
docs\manual\vhosts\examples.xml.tr,-15,0,-1,13,7.0,4.0,71.76,1.0,35,23,3,50,38,4,1
docs\manual\vhosts\name-based.xml.de,0,0,0,18,10.0,0.0,22.22,1.0,18,1,1,18,1,1,1
docs\manual\vhosts\name-based.xml.ja,0,0,0,18,10.0,0.0,22.22,1.0,18,1,1,18,1,1,1
docs\manual\vhosts\name-based.xml.ko,0,0,0,18,10.0,0.0,22.22,1.0,18,1,1,18,1,1,1
docs\manual\vhosts\name-based.xml.tr,-68,0,-4,19,11.0,10.0,87.92,1.0,115,97,6,183,165,10,1
docs\manual\content-negotiation.xml.ja,0,0,0,7,4.0,0.0,42.86,1.0,7,1,1,7,1,1,1
docs\manual\content-negotiation.xml.ko,0,0,0,7,4.0,0.0,42.86,1.0,7,1,1,7,1,1,1
docs\manual\content-negotiation.xml.tr,7,7,1,9,5.0,3.0,83.53,1.0,46,27,5,39,27,4,1
docs\manual\developer\lua.xml,592,2684,59,10,3.0,2.0,97.38,16.5,3157,2684,316,2565,1447,256,1
docs\manual\expr.xml,674,314,8,83,13.0,9.0,70.74,1.0,889,314,11,215,45,3,1
docs\manual\handler.xml,-5,0,-1,5,4.0,0.0,66.67,1.0,14,11,3,19,11,4,1
docs\manual\howto\access.xml,207,188,12,18,6.0,4.0,75.61,1.5,368,188,20,161,53,9,1
docs\manual\howto\auth.xml.ja,0,0,0,14,8.0,0.0,35.71,1.0,14,1,1,14,1,1,1
docs\manual\howto\auth.xml.ko,0,0,0,14,8.0,0.0,35.71,1.0,14,1,1,14,1,1,1
docs\manual\howto\auth.xml.tr,20,20,1,15,9.0,5.0,50.0,1.0,38,24,3,18,4,1,1
docs\manual\howto\cgi.xml,0,10,0,14,7.0,2.0,41.41,2.0,99,25,7,99,31,7,1
docs\manual\howto\public_html.xml.ja,-8,0,-1,10,7.0,4.0,70.0,1.0,26,17,3,34,25,3,1
docs\manual\howto\public_html.xml.ko,0,0,0,9,6.0,0.0,33.33,1.0,9,1,1,9,1,1,1
docs\manual\howto\public_html.xml.tr,0,0,0,10,7.0,0.0,30.0,1.0,10,1,1,10,1,1,1
docs\manual\misc\security_tips.xml.ko,0,0,0,13,7.0,0.0,38.46,1.0,13,1,1,13,1,1,1
docs\manual\misc\security_tips.xml.tr,45,45,3,14,8.0,6.0,76.58,1.0,78,65,6,33,20,2,1
docs\manual\mod\mod_access_compat.xml,20,28,3,7,6.0,1.0,57.69,4.0,114,58,16,94,62,13,1
docs\manual\mod\mod_allowmethods.xml,86,85,9,10,6.0,2.0,58.78,1.0,117,85,12,31,12,3,1
docs\manual\mod\mod_asis.xml.ja,0,0,0,3,2.0,0.0,66.67,1.0,3,1,1,3,1,1,1
docs\manual\mod\mod_asis.xml.ko,0,0,0,3,2.0,0.0,66.67,1.0,3,1,1,3,1,1,1
docs\manual\mod\mod_authn_socache.xml,209,174,12,18,10.0,8.0,78.83,2.0,258,174,14,49,14,3,1
docs\manual\mod\mod_authnz_fcgi.xml,525,512,58,9,4.0,2.0,90.77,1.0,555,512,62,30,20,3,1
docs\manual\mod\mod_autoindex.xml,94,34,3,27,9.0,5.0,36.83,1.0,252,69,9,158,70,6,1
docs\manual\mod\mod_cern_meta.xml.ko,0,0,0,4,2.0,0.0,75.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_dialup.xml,0,1,0,7,5.0,1.0,45.83,1.0,24,11,3,24,11,3,1
docs\manual\mod\mod_dir.xml,112,32,5,24,11.0,5.0,35.87,1.0,194,32,8,82,26,3,1
docs\manual\mod\mod_ext_filter.xml,-40,5,-6,7,6.0,3.0,81.43,3.0,120,103,17,160,125,23,1
docs\manual\mod\mod_imagemap.xml.ko,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_ldap.xml,79,31,3,27,10.0,5.0,45.45,1.0,364,125,13,285,137,11,1
docs\manual\mod\mod_lua.xml,1318,165,12,108,11.0,8.0,71.56,2.0,1858,221,17,540,138,5,1
docs\manual\mod\mod_policy.xml,703,688,117,6,4.0,2.0,77.33,2.5,797,688,133,94,79,16,1
docs\manual\mod\mod_proxy.xml.ja,35,35,0,74,13.0,7.0,38.62,1.0,112,35,2,77,5,1,1
docs\manual\mod\mod_proxy_ajp.xml,52,40,4,12,8.0,2.0,26.32,2.5,102,40,8,50,10,4,1
docs\manual\mod\mod_proxy_balancer.xml.ja,0,0,0,17,9.0,0.0,23.53,1.0,17,1,1,17,1,1,1
docs\manual\mod\mod_proxy_fcgi.xml,98,20,5,21,7.0,3.0,60.0,1.0,164,21,8,66,16,3,1
docs\manual\mod\mod_proxy_html.xml,423,361,38,11,7.0,6.0,89.86,1.0,468,361,43,45,18,4,1
docs\manual\mod\mod_proxy_wstunnel.xml,106,55,11,10,5.0,2.0,47.26,1.0,126,55,13,20,7,2,1
docs\manual\mod\mod_ratelimit.xml,-1,0,0,6,5.0,1.0,43.9,2.0,20,9,3,21,9,4,1
docs\manual\mod\mod_rewrite.xml,367,77,4,90,14.0,8.0,36.79,1.0,848,136,9,481,59,5,1
docs\manual\mod\mod_so.xml.ja,6,6,1,5,4.0,2.0,84.62,1.0,29,25,6,23,19,5,1
docs\manual\mod\mod_so.xml.ko,0,0,0,4,3.0,0.0,50.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_so.xml.tr,3,3,1,5,4.0,2.0,86.89,1.0,32,28,6,29,25,6,1
docs\manual\mod\mod_status.xml,28,32,3,10,4.0,1.0,62.86,1.0,49,32,5,21,9,2,1
docs\manual\mod\mod_substitute.xml,46,33,4,11,8.0,3.0,38.71,1.0,85,33,8,39,23,4,1
docs\manual\mod\mod_syslog.xml,56,54,14,4,3.0,1.0,87.1,1.0,59,54,15,3,1,1,1
docs\manual\mod\mod_vhost_alias.xml,29,19,4,7,3.0,0.0,56.12,4.0,84,23,12,55,23,8,1
docs\manual\mod\mod_xml2enc.xml,174,172,35,5,4.0,3.0,95.56,1.0,177,172,35,3,1,1,1
docs\manual\platform\windows.xml,-116,42,-4,26,8.0,4.0,62.55,2.0,189,42,7,305,200,12,1
docs\manual\rewrite\access.xml,1,3,0,16,6.0,3.0,45.77,1.5,160,54,10,159,54,10,1
docs\manual\rewrite\advanced.xml,-138,16,-12,12,5.0,3.0,56.85,4.5,201,56,17,339,158,28,1
docs\manual\rewrite\index.xml,2,4,0,5,4.0,0.0,75.0,1.0,13,10,3,11,6,2,1
docs\manual\rewrite\intro.xml,18,10,1,13,6.0,1.0,33.33,1.0,93,27,7,75,29,6,1
docs\manual\rewrite\proxy.xml,0,0,0,9,4.0,0.0,37.84,2.0,37,10,4,37,10,4,1
docs\manual\rewrite\remapping.xml,40,62,2,25,6.0,2.0,37.62,2.0,428,113,17,388,133,16,1
docs\manual\rewrite\rewritemap.xml,5,11,0,24,8.0,4.0,37.8,2.0,189,45,8,184,45,8,1
docs\manual\rewrite\tech.xml,18,7,1,13,6.0,3.0,74.26,2.0,145,73,11,127,73,10,1
docs\manual\sections.xml,43,33,2,20,9.0,6.0,64.84,1.5,222,109,11,179,111,9,1
docs\manual\ssl\ssl_howto.xml,116,100,5,25,8.0,3.0,36.09,1.0,360,100,14,244,101,10,1
docs\manual\suexec.xml,24,24,4,6,5.0,3.0,65.22,1.0,35,27,6,11,4,2,1
docs\manual\urlmapping.xml,35,21,3,13,7.0,3.0,33.91,2.0,75,21,6,40,15,3,1
docs\manual\vhosts\examples.xml,-112,1,-9,12,8.0,5.0,74.42,2.5,286,211,24,398,298,33,1
docs\manual\vhosts\name-based.xml,11,13,1,20,9.0,3.0,61.16,2.0,169,48,8,158,44,8,1
docs\manual\content-negotiation.xml,16,10,2,7,5.0,1.0,40.0,2.0,33,14,5,17,4,2,1
docs\manual\howto\auth.xml,-4,11,0,14,8.0,4.0,70.26,2.0,193,65,14,197,79,14,1
docs\manual\howto\public_html.xml,0,12,0,9,5.0,1.0,55.36,1.0,56,18,6,56,22,6,1
docs\manual\misc\security_tips.xml,18,15,2,12,7.0,3.0,61.73,2.5,90,24,8,72,26,6,1
docs\manual\mod\mod_asis.xml,4,2,1,3,3.0,0.0,40.0,1.0,7,3,2,3,1,1,1
docs\manual\mod\mod_cern_meta.xml,6,4,2,4,2.0,0.0,50.0,2.0,11,6,3,5,2,1,1
docs\manual\mod\mod_filter.xml,10,64,1,11,9.0,6.0,37.16,2.0,153,67,14,143,62,13,1
docs\manual\mod\mod_imagemap.xml,5,4,1,4,4.0,0.0,53.33,1.5,10,6,2,5,2,1,1
docs\manual\mod\mod_proxy.xml,538,125,6,92,17.0,11.0,25.84,2.0,1072,139,12,534,147,6,1
docs\manual\mod\mod_proxy_ftp.xml,2,2,0,6,4.0,0.0,33.33,1.0,10,3,2,8,2,1,1
docs\manual\mod\mod_so.xml,3,2,1,4,4.0,0.0,41.18,2.5,10,4,2,7,3,2,1
docs\manual\mod\mod_proxy_balancer.xml,88,117,5,18,7.0,4.0,49.09,1.0,209,122,12,121,31,7,1
docs\manual\mod\mod_proxy_express.xml,167,151,28,6,4.0,1.0,83.96,1.0,177,151,30,10,4,2,1
docs\manual\mod\mod_actions.xml.de,0,0,0,6,5.0,0.0,33.33,1.0,6,1,1,6,1,1,1
docs\manual\mod\mod_actions.xml.ja,0,0,0,6,5.0,0.0,33.33,1.0,6,1,1,6,1,1,1
docs\manual\mod\mod_actions.xml.ko,0,0,0,6,5.0,0.0,33.33,1.0,6,1,1,6,1,1,1
docs\manual\mod\mod_charset_lite.xml.ko,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_example_hooks.xml.ko,0,0,0,4,3.0,0.0,89.47,1.0,19,17,5,19,17,5,1
docs\manual\mod\mod_info.xml.ja,0,0,0,10,6.0,0.0,40.0,1.0,10,1,1,10,1,1,1
docs\manual\mod\mod_info.xml.ko,0,0,0,10,6.0,0.0,40.0,1.0,10,1,1,10,1,1,1
docs\manual\mod\mod_actions.xml,-2,1,0,6,5.0,2.0,71.21,1.0,32,24,5,34,23,6,1
docs\manual\mod\mod_allowhandlers.xml,78,87,20,4,3.0,1.0,85.29,1.0,90,87,22,12,9,3,1
docs\manual\mod\mod_auth_form.xml,25,10,2,14,7.0,3.0,60.9,2.0,180,75,13,155,65,11,1
docs\manual\mod\mod_authn_dbd.xml,36,17,3,12,7.0,2.0,27.88,1.5,70,18,6,34,12,3,1
docs\manual\mod\mod_authz_dbd.xml,54,49,7,8,6.0,1.0,41.53,1.0,86,49,11,32,16,4,1
docs\manual\mod\mod_cache_socache.xml,242,247,35,7,7.0,5.0,74.85,1.0,286,247,41,44,32,6,1
docs\manual\mod\mod_charset_lite.xml,-12,0,-3,4,4.0,0.0,50.0,2.0,18,12,4,30,13,8,1
docs\manual\mod\mod_example_hooks.xml,0,0,0,4,3.0,1.0,71.43,2.0,28,20,7,28,20,7,1
docs\manual\mod\mod_info.xml,7,8,1,10,8.0,3.0,55.86,1.0,59,26,6,52,32,5,1
docs\manual\mod\mod_log_debug.xml,133,132,13,10,6.0,4.0,76.06,1.5,173,132,17,40,19,4,1
docs\manual\mod\mod_reflector.xml,0,0,0,2,2.0,0.0,85.71,2.0,14,12,7,14,12,7,1
docs\manual\style\xsl\synopsis.xsl,62,28,9,7,3.0,1.0,69.72,2.0,102,42,15,40,15,6,1
server\config.c,271,47,5,54,11.0,8.0,74.14,2.0,499,55,9,228,19,4,1
docs\error\HTTP_BAD_GATEWAY.html.var,38,18,8,5,2.0,0.0,64.58,2.0,67,18,13,29,17,6,1
docs\error\HTTP_GONE.html.var,53,26,9,6,2.0,0.0,73.23,3.5,90,26,15,37,17,6,1
docs\error\HTTP_NOT_FOUND.html.var,38,27,6,6,2.0,0.0,71.93,2.5,76,27,13,38,16,6,1
docs\error\HTTP_NOT_IMPLEMENTED.html.var,27,14,5,5,1.0,0.0,100.0,2.0,36,14,7,9,5,2,1
docs\error\HTTP_PRECONDITION_FAILED.html.var,26,13,5,5,1.0,0.0,100.0,1.0,34,13,7,8,4,2,1
docs\error\HTTP_REQUEST_URI_TOO_LARGE.html.var,26,14,6,4,1.0,0.0,100.0,1.5,35,14,9,9,6,2,1
docs\error\HTTP_UNAUTHORIZED.html.var,41,21,8,5,1.0,0.0,100.0,1.0,60,21,12,19,10,4,1
docs\error\HTTP_UNSUPPORTED_MEDIA_TYPE.html.var,24,12,6,4,1.0,0.0,100.0,1.5,30,12,8,6,4,2,1
docs\error\HTTP_VARIANT_ALSO_VARIES.html.var,27,13,7,4,1.0,0.0,100.0,1.0,33,13,8,6,5,2,1
docs\error\README,1,1,1,1,1.0,0.0,100.0,1.0,1,1,1,0,0,0,1
docs\error\contact.html.var,7,7,2,3,1.0,0.0,100.0,1.0,12,7,4,5,4,2,1
docs\manual\dns-caveats.xml.ja,0,0,0,5,3.0,0.0,60.0,1.0,5,1,1,5,1,1,1
docs\manual\dns-caveats.xml.ko,0,0,0,5,3.0,0.0,60.0,1.0,5,1,1,5,1,1,1
docs\manual\dns-caveats.xml.tr,-43,0,-6,7,4.0,2.0,89.25,1.0,25,19,4,68,62,10,1
docs\manual\howto\htaccess.xml.ja,0,0,0,16,6.0,0.0,37.5,1.0,16,1,1,16,1,1,1
docs\manual\howto\htaccess.xml.ko,0,0,0,16,6.0,0.0,37.5,1.0,16,1,1,16,1,1,1
docs\manual\howto\htaccess.xml.pt-br,0,0,0,17,6.0,0.0,47.37,1.0,19,3,1,19,3,1,1
docs\manual\mod\mod_auth_basic.xml.ja,0,0,0,11,7.0,0.0,36.36,1.0,11,1,1,11,1,1,1
docs\manual\mod\mod_auth_basic.xml.ko,0,0,0,11,7.0,0.0,36.36,1.0,11,1,1,11,1,1,1
docs\manual\mod\mod_authz_dbm.xml.ko,0,0,0,6,6.0,0.0,16.67,1.0,6,1,1,6,1,1,1
docs\manual\mod\mod_authz_owner.xml.ja,-5,0,-1,6,5.0,3.0,84.13,1.0,29,24,5,34,29,6,1
docs\manual\mod\mod_authz_owner.xml.ko,0,0,0,5,4.0,0.0,40.0,1.0,5,1,1,5,1,1,1
docs\manual\mod\mod_dav.xml.ja,-10,0,-1,9,6.0,5.0,86.61,1.0,51,43,6,61,50,7,1
docs\manual\mod\mod_dav.xml.ko,-4,0,-1,7,5.0,0.0,37.5,1.0,6,1,1,10,4,1,1
docs\manual\mod\mod_userdir.xml.ja,0,0,0,6,5.0,0.0,33.33,1.0,6,1,1,6,1,1,1
docs\manual\mod\mod_userdir.xml.ko,0,0,0,4,4.0,0.0,25.0,1.0,4,1,1,4,1,1,1
docs\manual\mod\mod_userdir.xml.tr,5,5,1,5,5.0,4.0,81.4,1.0,24,20,5,19,15,4,1
docs\manual\vhosts\ip-based.xml.ja,0,0,0,10,5.0,0.0,50.0,1.0,10,1,1,10,1,1,1
docs\manual\vhosts\ip-based.xml.ko,0,0,0,10,5.0,0.0,50.0,1.0,10,1,1,10,1,1,1
docs\manual\vhosts\ip-based.xml.tr,20,20,2,11,6.0,4.0,76.74,1.0,53,43,5,33,23,3,1
docs\manual\vhosts\ip-based.xml,20,12,2,11,7.0,1.0,25.0,2.0,86,19,8,66,19,6,1
docs\manual\mod\mod_userdir.xml,4,4,1,4,4.0,0.0,69.23,1.0,15,9,4,11,9,3,1
docs\manual\mod\mod_data.xml,69,69,14,5,5.0,3.0,81.18,1.0,77,69,15,8,5,2,1
docs\manual\dns-caveats.xml,-51,0,-10,5,5.0,2.0,52.63,4.0,79,32,16,130,78,26,1
docs\manual\howto\htaccess.xml,35,30,2,16,9.0,5.0,42.23,2.0,143,30,9,108,30,7,1
docs\manual\mod\mod_auth_basic.xml,143,75,13,11,9.0,5.0,37.31,1.0,172,75,16,29,12,3,1
docs\manual\mod\mod_authz_dbm.xml,50,34,8,6,5.0,2.0,42.5,1.5,65,34,11,15,8,2,1
docs\manual\mod\mod_authz_owner.xml,-5,0,-1,5,5.0,3.0,70.42,1.0,33,23,7,38,27,8,1
docs\manual\mod\mod_dav.xml,-8,2,-1,6,6.0,3.0,65.52,2.0,54,35,9,62,41,10,1
modules\loggers\mod_logio.c,74,69,15,5,2.0,0.0,66.96,2.0,93,72,19,19,10,4,1
modules\generators\mod_status.c,147,83,6,25,6.0,3.0,47.76,2.0,263,89,11,116,36,5,1
modules\cache\mod_cache_socache.c,1570,1494,98,16,5.0,3.0,94.11,1.0,1651,1494,103,81,56,5,1
modules\cache\mod_socache_dbm.c,61,52,4,14,7.0,3.0,35.62,2.0,140,54,10,79,19,6,1
modules\cache\mod_socache_dc.c,8,7,1,8,7.0,3.0,35.29,1.5,38,12,5,30,12,4,1
modules\cache\mod_socache_shmcb.c,63,30,3,19,8.0,4.0,34.11,2.0,225,62,12,162,39,9,1
README.cmake,311,160,14,22,2.0,1.0,99.54,1.5,371,160,17,60,17,3,1
modules\http\http_protocol.c,243,201,14,17,11.0,9.0,66.36,3.0,392,263,23,149,62,9,1
modules\aaa\mod_authn_core.c,47,41,8,6,4.0,0.0,77.22,1.5,63,51,10,16,10,3,1
modules\aaa\mod_authnz_fcgi.dsp,119,119,60,2,2.0,0.0,66.67,1.0,238,119,119,119,119,60,1
modules\proxy\mod_proxy_wstunnel.dsp,123,123,25,5,3.0,0.0,54.3,1.0,288,123,58,165,123,33,1
modules\proxy\mod_serf.c,-36,1,-4,9,5.0,3.0,55.96,2.0,91,61,10,127,61,14,1
server\core_filters.c,73,34,3,22,8.0,4.0,45.76,2.0,172,40,8,99,22,4,1
modules\proxy\mod_proxy_connect.c,-15,3,-1,15,6.0,3.0,41.15,1.0,114,29,8,129,37,9,1
modules\lua\mod_lua.c,1114,343,14,80,12.0,8.0,38.22,2.5,1707,343,21,593,131,7,1
server\scoreboard.c,-19,15,-1,20,8.0,3.0,38.56,2.0,67,15,3,86,40,4,1
modules\proxy\mod_proxy.h,310,40,3,114,16.0,12.0,58.94,1.0,910,64,8,600,78,5,1
modules\aaa\mod_access_compat.c,-1,3,0,6,3.0,0.0,57.14,1.0,10,3,2,11,7,2,1
modules\aaa\mod_authz_host.c,62,41,4,17,7.0,5.0,80.84,3.0,292,79,17,230,114,14,1
modules\generators\mod_cgid.c,92,40,3,28,9.0,6.0,51.89,2.0,258,58,9,166,53,6,1
modules\http\http_request.c,22,9,1,16,6.0,2.0,65.62,1.0,91,26,6,69,42,4,1
.gdbinit,51,22,17,3,3.0,0.0,45.28,1.0,52,23,17,1,1,0,1
support\rotatelogs.c,203,79,7,28,11.0,9.0,68.7,4.0,520,98,19,317,114,11,1
modules\dav\main\util_lock.c,6,10,2,3,3.0,0.0,53.85,1.0,16,12,5,10,7,3,1
modules\cache\mod_file_cache.c,0,0,0,4,3.0,0.0,72.73,5.0,22,8,6,22,8,6,1
modules\cluster\mod_heartmonitor.c,3,4,0,20,7.0,3.0,72.25,2.0,106,31,5,103,33,5,1
modules\dav\fs\repos.c,-1,13,0,11,8.0,2.0,47.93,2.0,60,17,5,61,21,6,1
modules\filters\mod_reflector.c,-6,0,-2,3,3.0,0.0,75.0,1.0,5,3,2,11,9,4,1
modules\generators\mod_asis.c,3,3,0,7,4.0,0.0,48.28,1.0,16,7,2,13,4,2,1
modules\generators\mod_cgi.c,5,4,0,17,9.0,5.0,52.17,1.0,60,17,4,55,17,3,1
