filename,#CodeChurnInFile,MaxSizeCodeChurn,AvgSizeCodeChurn,#Commits,#Contributors,#MinorContributors,#ContibutorExperience,#Hunks,#LinesAdded,MaxLinesAdded,AvgLinesAdded,#LinesRemoved,MaxLinesRemoved,AvgLinesRemoved,vulnerable
reviewboard\reviews\management\commands\diffs\git_new_resources.diff,4555,4555,4555,1,1,0,100.0,1,4555,4555,4555,0,0,0,1
reviewboard\reviews\management\commands\diffs\git_new_tests.diff,4063,4063,4063,1,1,0,100.0,1,4063,4063,4063,0,0,0,1
reviewboard\reviews\management\commands\diffs\git_newfile450.diff,452,452,452,1,1,0,100.0,1,452,452,452,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\05\ab61f5d4d0fa3082bd068b4742de599cc2315b,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\0d\d5ce553d79b5b09b2d979cda92f321e1757e26,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\1b\aa5285167980271becd922acd77a20a20b916b,2,2,2,1,1,0,100.0,2,2,2,2,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\22\4589cf334e9baafeac1165be5e5c04991fd65e,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\26\d9d9b70bda1b98d073599074f60492b85f91d8,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\35\92fca0c53dee231f707508f59e7f3737cd09db,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\39\6616d02424cfc682ff79ffa65571b74b39b58d,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\49\b76a37be82f894eabdb7e4e030d59cab0c23e9,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\5e\ecfe3410873a597162e90b139ddf315f428204,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\6b\ba27836b8b3194ab9838126033557a500f5dc3,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\6f\5ae58fd57d59d3fb52bdd492f227bdfe33686a,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\7e\7cec6387fc06a5ce2663641c1da2264193cb23,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\83\479dcccdb44a095f77fa5ced01c2ea5abc5a85,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\a2\be8099f4e27d7b248af736fb2743121e2f7140,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\a4\fc53e08863f5341effb5204b77504c120166ae,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\ac\9859760eae52cb2dedd80658f92a06eef428a5,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\b0\532fb83f7d14c688e78eea1fd2de248d26af95,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\b9\eedc90dfabd3a37a66185f5ef65f0c5c4ba978,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\ba\8e5fe8c398600407d24896353b17e630f79ebd,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\d4\51b4780672f449e861f2a3799541d29fc806e2,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\d9\b8b52a89cc69606286c3ce07f200000f27826a,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\dc\e69a3e09877886c89536fa076fac259838598f,2,2,2,1,1,0,100.0,2,2,2,2,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\e7\6c016e09c415d7afc4c004a8a290b3c51bff59,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\objects\f0\e0e867dd197d3793eba0737586ececda7be168,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\scmtools\testdata\git_repo\refs\heads\master,1,1,0,4,3,1,66.67,0.5,2,1,0,1,1,0,1
reviewboard\templates\diffviewer\changeindex_entry.html,31,23,4,8,3,0,82.46,1.0,44,23,6,13,7,2,1
docs\releasenotes\reviewboard\1.5.5.txt,83,83,83,1,1,0,100.0,1,83,83,83,0,0,0,1
reviewboard\reviews\urls.py,61,50,3,21,3,2,92.25,1,95,50,5,34,6,2,1
reviewboard\filemanager\views.py,74,74,74,1,1,0,100.0,1,74,74,74,0,0,0,1
reviewboard\templates\reviews\review_request_actions_secondary.html,25,22,4,6,1,0,100.0,1.0,26,22,4,1,1,0,1
reviewboard\templates\reviews\star.html,3,6,0,12,2,0,77.14,1.0,19,7,2,16,7,1,1
reviewboard\diffviewer\views.py,16,45,0,84,3,1,86.64,2.0,805,68,10,789,221,9,1
reviewboard\templates\diffviewer\changeindex.html,9,12,1,15,3,1,52.1,1,64,15,4,55,18,4,1
reviewboard\templates\diffviewer\diff_file_fragment.html,77,11,2,36,4,3,89.97,2.0,203,25,6,126,24,4,1
docs\releasenotes\reviewboard\1.6-beta-1.txt,220,220,220,1,1,0,100.0,1,220,220,220,0,0,0,1
reviewboard\htdocs\media\rb\js\repositoryform.js,177,145,35,5,1,0,100.0,1,181,145,36,4,4,1,1
docs\releasenotes\reviewboard\1.5.4.txt,79,79,79,1,1,0,100.0,1,79,79,79,0,0,0,1
reviewboard\webapi\json.py,437,156,3,173,5,3,88.41,2,2885,161,17,2448,333,14,1
reviewboard\accounts\admin.py,70,44,9,8,2,0,90.24,1.5,76,44,10,6,4,1,1
docs\manual\webapi\2.0\errors\index.txt,37,23,12,3,1,0,100.0,2,37,23,12,0,0,0,1
reviewboard\webapi\errors.py,177,45,35,5,1,0,100.0,1,185,45,37,8,4,2,1
reviewboard\htdocs\media\rb\images\bubble.png,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
docs\releasenotes\rbtools\0.3.2.txt,36,36,36,1,1,0,100.0,1,36,36,36,0,0,0,1
docs\releasenotes\reviewboard\1.5.3.txt,65,65,65,1,1,0,100.0,1,65,65,65,0,0,0,1
docs\releasenotes\rbtools\0.3.1.txt,50,50,50,1,1,0,100.0,1,50,50,50,0,0,0,1
reviewboard\site\fixtures\test_site.json,11,10,6,2,1,0,100.0,1.0,12,10,6,1,1,0,1
ez_setup.py,284,272,142,2,1,0,100.0,5.5,292,272,146,8,8,4,1
docs\releasenotes\rbtools\0.3.txt,212,212,212,1,1,0,100.0,1,212,212,212,0,0,0,1
reviewboard\reviews\management\commands\index.py,202,171,20,10,3,1,89.92,1.0,225,171,22,23,10,2,1
reviewboard\templates\accounts\register.html,28,18,3,11,2,0,80.47,1,78,32,7,50,32,5,1
reviewboard\site\validation.py,39,39,20,2,1,0,100.0,1.5,41,39,20,2,2,1,1
reviewboard\reviews\evolutions\default_reviewer_local_site.py,8,8,8,1,1,0,100.0,1,8,8,8,0,0,0,1
docs\releasenotes\reviewboard\1.5.2.txt,239,239,239,1,1,0,100.0,1,239,239,239,0,0,0,1
reviewboard\scmtools\evolutions\__init__.py,9,3,1,10,2,0,86.67,1.0,12,4,1,3,1,0,1
reviewboard\accounts\urls.py,34,18,6,6,2,0,64.29,1.0,38,18,6,4,3,1,1
reviewboard\webapi\decorators.py,166,52,10,16,2,0,84.31,2.0,185,52,12,19,4,1,1
reviewboard\cmdline\conf\lighttpd.conf.in,72,63,6,13,2,0,57.89,1,150,63,12,78,43,6,1
contrib\tools\svn-hook-postcommit-review,242,236,48,5,3,2,95.93,1,244,236,49,2,1,0,1
reviewboard\iphone\__init__.py,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\site\tests.py,82,31,27,3,2,0,73.81,2,83,32,28,1,1,0,1
reviewboard\site\context_processors.py,4,4,4,1,1,0,100.0,1,4,4,4,0,0,0,1
reviewboard\site\middleware.py,6,6,6,1,1,0,100.0,1,6,6,6,0,0,0,1
reviewboard\site\templatetags\__init__.py,6,6,6,1,1,0,100.0,1,6,6,6,0,0,0,1
reviewboard\templates\reviews\review_flags.js,20,27,2,9,2,0,84.09,1,32,27,4,12,6,1,1
reviewboard\templates\reviews\trophy_box.html,12,12,2,6,2,0,88.89,1.0,15,12,2,3,1,0,1
webtests\tests.py,1186,959,56,21,1,0,100.0,1,1238,959,59,52,26,2,1
docs\codebase\extending\auth-backends.txt,377,248,188,2,1,0,100.0,11.0,408,279,204,31,31,16,1
docs\codebase\extending\legacy-auth-backends.txt,136,136,136,1,1,0,100.0,1,136,136,136,0,0,0,1
reviewboard\accounts\context_processors.py,7,7,7,1,1,0,100.0,1,7,7,7,0,0,0,1
reviewboard\templates\accounts\login.html,26,18,1,18,2,0,60.94,2.0,109,43,6,83,25,5,1
reviewboard\scmtools\testdata\git_deleted_file_indication.diff,212,212,212,1,1,0,100.0,1,212,212,212,0,0,0,1
docs\codebase\getting-started.txt,372,363,62,6,3,2,96.63,1.5,379,363,63,7,3,1,1
reviewboard\scmtools\fixtures\test_site.json,14,14,14,1,1,0,100.0,1,14,14,14,0,0,0,1
reviewboard\templates\reviews\review_request_actions_primary.html,5,2,1,5,2,0,80.0,1,5,2,1,0,0,0,1
reviewboard\site\fixtures\__init__.py,0,0,0,1,,,,0,0,0,0,0,0,0,1
reviewboard\webapi\encoder.py,297,137,42,7,2,0,92.52,1,329,137,47,32,24,5,1
reviewboard\webapi\urls.py,190,30,3,74,4,3,95.69,2.0,629,140,8,439,163,6,1
docs\releasenotes\reviewboard\1.5.1.txt,96,94,48,2,1,0,100.0,1.0,96,94,48,0,0,0,1
docs\manual\conf.py,222,206,28,8,1,0,100.0,1.0,237,206,30,15,5,2,1
docs\manual\settings_local.py,15,10,8,2,1,0,100.0,1.0,17,10,8,2,2,1,1
reviewboard\reviews\evolutions\group_visible.py,7,7,7,1,1,0,100.0,1,7,7,7,0,0,0,1
reviewboard\reviews\feeds.py,19,16,2,10,2,0,77.33,1.5,47,19,5,28,10,3,1
reviewboard\site\evolutions\__init__.py,3,3,3,1,1,0,100.0,1,3,3,3,0,0,0,1
reviewboard\site\evolutions\nextid.py,6,6,6,1,1,0,100.0,1,6,6,6,0,0,0,1
reviewboard\templates\403.html,12,12,12,1,1,0,100.0,1,12,12,12,0,0,0,1
reviewboard\templates\reviews\group_permission_denied.html,19,19,19,1,1,0,100.0,1,19,19,19,0,0,0,1
reviewboard\templates\reviews\review_request_permission_denied.html,18,18,18,1,1,0,100.0,1,18,18,18,0,0,0,1
reviewboard\templates\reviews\dashboard_entry.html,4,4,0,11,1,0,100.0,1,17,4,2,13,2,1,1
reviewboard\reviews\evolutions\group_incoming_request_count.py,8,8,8,1,1,0,100.0,1,8,8,8,0,0,0,1
reviewboard\cmdline\conf\search-cron.conf.in,5,5,0,10,2,0,85.71,2.0,20,5,2,15,2,2,1
reviewboard\htdocs\media\admin\img\admin\arrow-down.gif,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\admin\img\admin\arrow-up.gif,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\admin\img\admin\changelist-bg.gif,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\admin\img\admin\changelist-bg_rtl.gif,0,0,0,2,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\admin\img\admin\chooser-bg.gif,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\admin\img\admin\chooser_stacked-bg.gif,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\admin\img\admin\default-bg-reverse.gif,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\admin\img\admin\default-bg.gif,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\admin\img\admin\deleted-overlay.gif,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
reviewboard\htdocs\media\admin\img\admin\icon-no.gif,0,0,0,4,,,,0.0,0,0,0,0,0,0,1
